Adversary,Technique,Technique ID,SubTechnique,Data Source,API_ID
LAPSUS$,Malware,T1588.001,Obtain Capabilities,Certificate: Certificate Registration,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,Malware,T1588.001,Obtain Capabilities,Internet Scan: Response Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Windows Registry: Windows Registry Key Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Process: OS API Execution,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Active Directory: Active Directory Object Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Process: Process Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Network Traffic: Network Traffic Flow,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Command: Command Execution,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,File: File Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Process: Process Creation,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,NTDS,T1003.003,OS Credential Dumping,Network Traffic: Network Traffic Content,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,Proxy,T1090,External Proxy,Network Traffic: Network Traffic Flow,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
LAPSUS$,Proxy,T1090,External Proxy,Network Traffic: Network Traffic Content,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
LAPSUS$,Proxy,T1090,External Proxy,Network Traffic: Network Connection Creation,attack-pattern--69b8fd78-40e8-4600-ae4d-662c9d7afdb3
LAPSUS$,Proxy,T1090,Multi-hop Proxy,Network Traffic: Network Traffic Flow,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d
LAPSUS$,Proxy,T1090,Multi-hop Proxy,Network Traffic: Network Traffic Content,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d
LAPSUS$,Proxy,T1090,Multi-hop Proxy,Network Traffic: Network Connection Creation,attack-pattern--a782ebe2-daba-42c7-bc82-e8e9d923162d
LAPSUS$,Proxy,T1090,Domain Fronting,Network Traffic: Network Traffic Content,attack-pattern--ca9d3402-ada3-484d-876a-d717bd6e05f2
LAPSUS$,Proxy,T1090,Internal Proxy,Network Traffic: Network Connection Creation,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
LAPSUS$,Proxy,T1090,Internal Proxy,Network Traffic: Network Traffic Content,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
LAPSUS$,Proxy,T1090,Internal Proxy,Network Traffic: Network Traffic Flow,attack-pattern--f6dacc85-b37d-458e-b58d-74fc4bbf5755
LAPSUS$,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Metadata,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,Tool,T1588.002,Obtain Capabilities,Malware Repository: Malware Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,Tool,T1588.002,Obtain Capabilities,Certificate: Certificate Registration,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,Tool,T1588.002,Obtain Capabilities,Internet Scan: Response Content,attack-pattern--ce0687a0-e692-4b77-964a-0784a8e54ff1
LAPSUS$,Cloud Accounts,T1078.004,Valid Accounts,Logon Session: Logon Session Creation,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
LAPSUS$,Cloud Accounts,T1078.004,Valid Accounts,User Account: User Account Authentication,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
LAPSUS$,Cloud Accounts,T1078.004,Valid Accounts,Logon Session: Logon Session Metadata,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81
LAPSUS$,Valid Accounts,T1078,Default Accounts,User Account: User Account Authentication,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
LAPSUS$,Valid Accounts,T1078,Default Accounts,Logon Session: Logon Session Creation,attack-pattern--6151cbea-819b-455a-9fa6-99a1cc58797d
LAPSUS$,Valid Accounts,T1078,Domain Accounts,User Account: User Account Authentication,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
LAPSUS$,Valid Accounts,T1078,Domain Accounts,Logon Session: Logon Session Creation,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
LAPSUS$,Valid Accounts,T1078,Domain Accounts,Logon Session: Logon Session Metadata,attack-pattern--c3d4bdd9-2cfe-4a80-9d0c-07a29ecdce8f
LAPSUS$,Valid Accounts,T1078,Cloud Accounts,Logon Session: Logon Session Metadata,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
LAPSUS$,Valid Accounts,T1078,Cloud Accounts,Logon Session: Logon Session Creation,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
LAPSUS$,Valid Accounts,T1078,Cloud Accounts,User Account: User Account Authentication,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65
LAPSUS$,Valid Accounts,T1078,Local Accounts,Logon Session: Logon Session Metadata,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
LAPSUS$,Valid Accounts,T1078,Local Accounts,User Account: User Account Authentication,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
LAPSUS$,Valid Accounts,T1078,Local Accounts,Logon Session: Logon Session Creation,attack-pattern--fdc47f44-dd32-4b99-af5f-209f556f63c2
LAPSUS$,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Command: Command Execution,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
LAPSUS$,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: Process Access,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
LAPSUS$,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: OS API Execution,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
LAPSUS$,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,File: File Access,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
LAPSUS$,Credentials from Web Browsers,T1555.003,Credentials from Password Stores,Process: Process Creation,attack-pattern--3fc9b85a-2862-4363-a64d-d692e3ffbee0
LAPSUS$,Email Accounts,T1586.002,Compromise Accounts,Persona: Social Media,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
LAPSUS$,Email Accounts,T1586.002,Compromise Accounts,Network Traffic: Network Traffic Content,attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a
LAPSUS$,User Execution,T1204,Malicious File,Process: Process Creation,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
LAPSUS$,User Execution,T1204,Malicious File,File: File Creation,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e
LAPSUS$,User Execution,T1204,Malicious Image,Application Log: Application Log Content,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Container: Container Creation,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Container: Container Start,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Instance: Instance Start,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Instance: Instance Creation,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Command: Command Execution,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Image,Image: Image Creation,attack-pattern--b0c74ef9-c61e-4986-88cb-78da98a355ec
LAPSUS$,User Execution,T1204,Malicious Link,File: File Creation,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
LAPSUS$,User Execution,T1204,Malicious Link,Network Traffic: Network Connection Creation,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
LAPSUS$,User Execution,T1204,Malicious Link,Network Traffic: Network Traffic Content,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9
LAPSUS$,Email Forwarding Rule,T1114.003,Email Collection,File: File Access,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
LAPSUS$,Email Forwarding Rule,T1114.003,Email Collection,Logon Session: Logon Session Creation,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
LAPSUS$,Email Forwarding Rule,T1114.003,Email Collection,Application Log: Application Log Content,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
LAPSUS$,Email Forwarding Rule,T1114.003,Email Collection,Command: Command Execution,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
LAPSUS$,Email Forwarding Rule,T1114.003,Email Collection,Network Traffic: Network Connection Creation,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f
LAPSUS$,Credentials,T1589.001,Gather Victim Identity Information,Network Traffic: Network Traffic Content,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4
LAPSUS$,Email Addresses,T1589.002,Gather Victim Identity Information,Network Traffic: Network Traffic Content,attack-pattern--5282dd9a-d26d-4e16-88b7-7c0f4553daf4
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Start,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Stop,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Modification,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Volume: Volume Metadata,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Snapshot: Snapshot Creation,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Creation,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Snapshot: Snapshot Deletion,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Snapshot: Snapshot Metadata,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Metadata,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Volume: Volume Modification,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Snapshot: Snapshot Modification,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Volume: Volume Creation,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Volume: Volume Deletion,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Delete Cloud Instance,T1578.003,Modify Cloud Compute Infrastructure,Instance: Instance Deletion,attack-pattern--144e007b-e638-431d-a894-45d90c54ab90
LAPSUS$,Sharepoint,T1213.002,Data from Information Repositories,Application Log: Application Log Content,attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416
LAPSUS$,Sharepoint,T1213.002,Data from Information Repositories,Logon Session: Logon Session Creation,attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416
LAPSUS$,Cloud Account,T1136.003,Create Account,User Account: User Account Creation,attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67
LAPSUS$,Cloud Account,T1136.003,Create Account,Command: Command Execution,attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67
LAPSUS$,Cloud Account,T1136.003,Create Account,Process: Process Creation,attack-pattern--e01be9c5-e763-4caf-aeb7-000b416aef67
LAPSUS$,Domain Groups,T1069.002,Permission Groups Discovery,Group: Group Enumeration,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
LAPSUS$,Domain Groups,T1069.002,Permission Groups Discovery,Command: Command Execution,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
LAPSUS$,Domain Groups,T1069.002,Permission Groups Discovery,Process: Process Creation,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
LAPSUS$,Domain Groups,T1069.002,Permission Groups Discovery,Group: Group Metadata,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
LAPSUS$,Domain Groups,T1069.002,Permission Groups Discovery,Application Log: Application Log Content,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,Windows Registry: Windows Registry Key Access,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,Command: Command Execution,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,User Account: User Account Authentication,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,Application Log: Application Log Content,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,File: File Access,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,Chat Messages,T1552.008,Unsecured Credentials,Process: Process Creation,attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Windows Registry: Windows Registry Key Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Process: OS API Execution,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Active Directory: Active Directory Object Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Process: Process Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Network Traffic: Network Traffic Flow,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Command: Command Execution,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,File: File Access,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Process: Process Creation,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,DCSync,T1003.006,OS Credential Dumping,Network Traffic: Network Traffic Content,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22
LAPSUS$,Gather Victim Identity Information,T1589,Email Addresses,Network Traffic: Network Traffic Content,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262
LAPSUS$,Virtual Private Server,T1583.003,Acquire Infrastructure,Internet Scan: Response Metadata,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
LAPSUS$,Virtual Private Server,T1583.003,Acquire Infrastructure,Domain Name: Active DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
LAPSUS$,Virtual Private Server,T1583.003,Acquire Infrastructure,Internet Scan: Response Content,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
LAPSUS$,Virtual Private Server,T1583.003,Acquire Infrastructure,Domain Name: Domain Registration,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
LAPSUS$,Virtual Private Server,T1583.003,Acquire Infrastructure,Domain Name: Passive DNS,attack-pattern--0458aab9-ad42-4eac-9e22-706a95bafee2
Mustang Panda,System Network Configuration Discovery,T1016,Internet Connection Discovery,Process: Process Creation,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
Mustang Panda,System Network Configuration Discovery,T1016,Internet Connection Discovery,Command: Command Execution,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc
Mustang Panda,Web Service,T1102,Bidirectional Communication,Network Traffic: Network Traffic Flow,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4
Mustang Panda,Web Service,T1102,Bidirectional Communication,Network Traffic: Network Traffic Content,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4
Mustang Panda,Web Service,T1102,Bidirectional Communication,Network Traffic: Network Connection Creation,attack-pattern--be055942-6e63-49d7-9fa1-9cb7d8a8f3f4
Mustang Panda,Web Service,T1102,Dead Drop Resolver,Network Traffic: Network Traffic Content,attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7
Mustang Panda,Web Service,T1102,Dead Drop Resolver,Network Traffic: Network Traffic Flow,attack-pattern--f7827069-0bf2-4764-af4f-23fae0d181b7
Mustang Panda,Web Service,T1102,One-Way Communication,Network Traffic: Network Connection Creation,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8
Mustang Panda,Web Service,T1102,One-Way Communication,Network Traffic: Network Traffic Flow,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8
Mustang Panda,Web Service,T1102,One-Way Communication,Network Traffic: Network Traffic Content,attack-pattern--9c99724c-a483-4d60-ad9d-7f004e42e8e8
Mustang Panda,Local Data Staging,T1074.001,Data Staged,Command: Command Execution,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Mustang Panda,Local Data Staging,T1074.001,Data Staged,File: File Creation,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Mustang Panda,Local Data Staging,T1074.001,Data Staged,Windows Registry: Windows Registry Key Modification,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Mustang Panda,Local Data Staging,T1074.001,Data Staged,File: File Access,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e
Mustang Panda,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Mustang Panda,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,File: File Creation,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Mustang Panda,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Process: OS API Execution,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Mustang Panda,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Windows Registry: Windows Registry Key Modification,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
Mustang Panda,Registry Run Keys / Startup Folder,T1547.001,Boot or Logon Autostart Execution,Driver: Driver Load,attack-pattern--1ecb2399-e8ba-4f6b-8ba7-5c27d49405cf
